"year","artists","name"
2015,"['Little Mix', 'Sean Paul']","Hair (feat. Sean Paul)"
2015,"['Maluma', 'Eli Palacios']","La Temperatura (feat. Eli Palacios)"
2016,"['X Ambassadors', 'Erich Lee']","Unsteady - Erich Lee Gravity Remix"
2016,"['Maluma', 'Trap Capos', 'Noriel', 'Bryant Myers', 'Juhn']","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)"
2016,"['Kygo', 'Julia Michaels']","Carry Me (feat. Julia Michaels)"
2016,"['Bebe Rexha', 'Nicki Minaj']","No Broken Hearts (feat. Nicki Minaj)"
2016,"['Kygo', 'Maty Noyes']","Stay (feat. Maty Noyes)"
2016,"['Lenny Tavárez', 'Farruko']","No Quiere Amor (feat. Farruko)"
2017,"['Terror Reid', 'Getter']","Dead to Me"
2017,"['Josh A', 'Iamjakehill']","Gucci Coffin"
2017,"['MC Fioti', 'Future', 'J Balvin', 'Stefflon Don', 'Juan Magán']","Bum Bum Tam Tam"
2017,"['Emma Watson', 'Luke Evans', 'Ensemble - Beauty and the Beast']","Belle"
2017,"['BTS', 'Desiigner', 'Steve Aoki']","MIC Drop (feat. Desiigner) [Steve Aoki Remix]"
2017,"['Farruko', 'Bad Bunny', 'Rvssian']","Krippy Kush"
2017,"['Alan Walker', 'Noah Cyrus', 'Digital Farm Animals', 'Juliander']","All Falls Down (feat. Juliander)"
2017,"['Jordan Maxwell', 'Shiloh']","Is It Too Much to Ask For (feat. Shiloh)"
2017,"['Shakira', 'Nicky Jam']","Perro Fiel (feat. Nicky Jam)"
2017,"['G-Eazy', 'Charlie Puth']","Sober"
2017,"['Lana Del Rey', 'A$AP Rocky']","Groupie Love (feat. A$AP Rocky)"
2017,"['Kygo', 'Jason Walker']","Sunrise (feat. Jason Walker)"
2017,"['Camila Cabello', 'Daddy Yankee']","Havana - Remix"
2017,"['Shallou', 'Wales']","Begin (feat. Wales)"
2017,"['Bad Bunny', 'Daddy Yankee', 'Anuel AA', 'Cosculluela']","Tu No Metes Cabra - Remix"
2017,"['Future', 'Marshmello']","Mask Off - Marshmello Remix"
2017,"['KAROL G', 'Bad Bunny', 'Quavo']","Ahora Me Llama - Remix"
2017,"['Bad Bunny', 'J Balvin', 'Ozuna', 'Arcangel']","Soy Peor - Remix"
2017,"['OneRepublic', 'Seeb']","Rich Love (with Seeb)"
2017,"['Kygo', 'Ellie Goulding']","First Time"
2018,"['Kanye West', 'PARTYNEXTDOOR']","Wouldn't Leave"
2018,"['Herencia de Patrones', 'LEGADO 7']","Cosas De La Clica (feat. Legado 7)"
2018,"['BTS', 'Steve Aoki']","The Truth Untold"
2018,"['The Girl Next Door', 'WMD']","ON TOP"
2018,"['Bad Bunny', 'Ñejo', 'Pj Sin Suela', 'DJ Nelson']","¿Cual Es Tu Plan?"
2018,"['Eminem', 'Jessie Reyez']","Good Guy (feat. Jessie Reyez)"
2018,"['Six', 'Aimie Atkinson']","All You Wanna Do"
2018,"['Lenin Ramírez', 'T3R Elemento']","Rolling One"
2018,"['Jess Glynne', 'Jax Jones']","One Touch"
2018,"['Lewis Capaldi', 'Jessie Reyez']","Rush (feat. Jessie Reyez)"
2018,"['Paris Shadows', 'Trippie Redd']","GONE (feat. Trippie Redd)"
2018,"['Chris Jeday', 'J Balvin', 'Ozuna', 'Cardi B', 'Offset', 'Anuel', 'Arcangel']","Ahora Dice - Real Hasta La Muerte Remix"
2018,"['ayokay', 'Jeremy Zucker']","Stay With Me (feat. Jeremy Zucker)"
2018,"['Tyler, The Creator']","You're A Mean One, Mr. Grinch"
2018,"['Lil Skies', 'Yung Pinch']","I Know You (feat. Yung Pinch)"
2018,"['Ice Cube', 'Too $hort']","Ain't Got No Haters (feat. Too Short)"
2018,"['SG Lewis', 'Clairo']","Better - SG Lewis x Clairo"
2018,"['Tiësto', 'Sevenn', 'Gucci Mane']","BOOM"
2018,"['The Chainsmokers', 'Drew Love']","Somebody"
2018,"['BTS', 'Nicki Minaj']","IDOL"
2018,"['khai dreams', 'Forest']","Come True"
2018,"['Marshmello', 'Leah Culver']","Fly"
2018,"['Lil Peep', 'ILOVEMAKONNEN']","Sunlight On Your Skin - Bonus Track"
2018,"['Sofia Reyes', 'Jason Derulo', 'De La Ghetto']","1, 2, 3 (feat. Jason Derulo & De La Ghetto)"
2018,"['Hayden James', 'Boy Matthews']","Just Friends"
2018,"['grandson', 'King Kavalier']","Blood // Water - King Kavalier Remix"
2018,"['KIDS SEE GHOSTS', 'Yasiin Bey']","Kids See Ghosts"
2018,"['Super Yei', 'Sammy', 'Myke Towers', 'Lenny Tavárez', 'Rafa Pabön']","La Forma en Que Me Miras"
2018,"['Rhye', 'Poolside']","Feel Your Weight - Poolside Remix"
2018,"['SHRK', 'Shiloh Dynasty']","I'll Bite Your Soul"
2018,"['NCT', 'NCT U']","BOSS"
2018,"['RichaadEB', 'Cristina Vee']","Bad Apple!!"
2018,"['James Arthur', 'Anne-Marie']","Rewrite The Stars (with James Arthur & Anne-Marie)"
2018,"['Travis Scott', 'Skrillex']","SICKO MODE - Skrillex Remix"
2018,"['Lil Peep', 'Clams Casino']","4 Gold Chains - (feat. Clams Casino)"
2018,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi']","Perplexing Pegasus - From SR3MM"
2018,"['Tee Grizzley', 'Chris Brown']","Fuck It Off (feat. Chris Brown)"
2018,"['Vicetone', 'MERŌN']","Walk Thru Fire"
2018,"['Kendrick Lamar', 'SZA']","All The Stars (with SZA)"
2018,"['Tom Misch', 'De La Soul']","It Runs Through Me"
2018,"['Ella Mai', 'John Legend']","Everything (feat. John Legend)"
2018,"['NCT', 'NCT U']","Baby Don’t Stop"
2018,"['Ella Mai', 'H.E.R.']","Gut Feeling (feat. H.E.R.)"
2018,"['Anderson .Paak', 'Kendrick Lamar']","Tints (feat. Kendrick Lamar)"
2018,"['Mau y Ricky', 'Manuel Turizo', 'Camilo']","Desconocidos"
2018,"['Mike WiLL Made-It', 'A$AP Rocky', 'A$AP Ferg', 'Nicki Minaj']","Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)"
2018,"['Milo Manheim', 'Meg Donnelly']","Someday"
2019,"['Sech', 'Justin Quiles', 'Maluma', 'Nicky Jam', 'Farruko', 'Dalex', 'Lenny Tavárez']","Que Mas Pues - Remix"
2019,"['Gryffin', 'Maia Wright']","Body Back (feat. Maia Wright)"
2019,"['Marshmello', 'A Day To Remember']","Rescue Me"
2019,"['Kygo', 'Rita Ora']","Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")"
2019,"['Snøw', 'Teqkoi']","You Don't Want Me Anymore"
2019,"['Free Nationals', 'Mac Miller', 'Kali Uchis']","Time"
2019,"['Sean Paul', 'J Balvin']","Contra La Pared"
2019,"['Megan Thee Stallion', 'Juicy J']","Simon Says (feat. Juicy J)"
2019,"['Roddy Ricch', 'Gunna']","Start Wit Me (feat. Gunna)"
2019,"['Jordan Davis', 'Julia Michaels']","Cool Anymore"
2019,"['Trey Songz', 'Chris Brown']","Chi Chi (feat. Chris Brown)"
2019,"['KEVVO', 'Farruko', 'Chencho Corleone', 'Arcangel', 'Darell', 'Ñengo Flow', 'Brytiago', 'Myke Towers']","105 F Remix"
2019,"['Matt Maher', 'Elle Limebear']","Alive & Breathing (feat. Elle Limebear)"
2019,"['The Highwomen', 'Brandi Carlile', 'Natalie Hemby', 'Maren Morris', 'Amanda Shires']","Crowded Table"
2019,"['League of Legends', 'Valerie Broussard', 'Ray Chen']","Awaken"
2019,"['Medasin', 'Kathleen']","Always Afternoon"
2019,"['Martin Garrix', 'Dean Lewis']","Used To Love (with Dean Lewis)"
2019,"['Witt Lowry', 'Deion Reverie']","Hurt"
2019,"['Dan + Shay', 'Tori Kelly']","Speechless (feat. Tori Kelly)"
2019,"['Bring Me The Horizon', 'Death Stranding: Timefall']","Ludens"
2019,"['Dalex', 'Justin Quiles', 'Nicky Jam', 'Rafa Pabön', 'Sech', 'Lenny Tavárez', 'Feid']","Cuaderno"
2019,"['Tyga', 'A Boogie Wit da Hoodie']","Goddamn (feat. A Boogie wit da Hoodie)"
2019,"['Gunna', 'Young Thug']","3 Headed Snake (feat. Young Thug)"
2019,"['Miracle Tones', 'Solfeggio Healing Frequencies']","528 Hz Anxiety Relief"
2019,"['Mau y Ricky', 'Camilo']","La Boca"
2019,"['Drax Project', 'Hailee Steinfeld']","Woke Up Late (feat. Hailee Steinfeld)"
2019,"['Daddy Yankee', 'Wisin & Yandel']","Si Supieras"
2019,"['Reik', 'J Balvin', 'Lalo Ebratt']","Indeciso"
2019,"['Miracle Tones', 'Solfeggio Healing Frequencies']","528 Hz Love Frequency"
2019,"['Bastille', 'Alessia Cara']","Another Place"
2019,"['Doja Cat', 'Smino']","Won't Bite"
2019,"['Craig Xen', 'Diablo']","Fall In Love"
2019,"['XXXTENTACION', 'PnB Rock', 'Trippie Redd']","bad vibes forever"
2019,"['Daniel Caesar', 'John Mayer']","SUPERPOSITION"
2019,"['Kanye West', 'Ty Dolla $ign', 'Ant Clemons']","Everything We Need"
2019,"['NIKI', '88rising']","La La Lost You - Acoustic Version"
2019,"['Skizzy Mars', 'Marc E. Bassy']","Leave Me (feat. Marc E. Bassy)"
2019,"['Sheff G', 'Sleepy Hallow']","Flows"
2019,"['Jasiah', '6ix9ine']","Case 19 (feat. 6ix9ine)"
2019,"['Young Thug', 'Lil Uzi Vert']","What's the Move (feat. Lil Uzi Vert)"
2019,"['Flovry', 'tender spring']","First Heartbreak"
2019,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']","Despacito - Remix"
2019,"['ilyTOMMY', 'Savage Ga$p']","Tunnel of Love - Remix"
2019,"['bbno$', 'lentra']","sriracha"
2019,"['Adventure Time', 'Donald Glover', 'Madeleine Martin', 'Roz Ryan']","Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)"
2019,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)"
2019,"['Jhené Aiko', '21 Savage', 'Summer Walker']","Triggered - Remix"
2019,"['Iggy Azalea', 'Alice Chater']","Lola"
2019,"['Los Hijos De Garcia', 'Herencia de Patrones']","Moreno 80"
2019,"['Jeremy Zucker', 'Bea Miller']","comethru (with Bea Miller)"
2019,"['Doja Cat', 'Tyga']","Juicy"
2019,"['Bad Bunny', 'Myke Towers']","Estamos Arriba"
2019,"['Kehlani', 'Dom Kennedy']","Nunya (feat. Dom Kennedy)"
2020,"['Swae Lee', 'Tyga', 'Lil Mosey']","Krabby Step (with Tyga & Lil Mosey) - Music From ""Sponge On The Run"" Movie"
2020,"['Bad Bunny', 'Anuel AA']","Está Cabrón Ser Yo"
2020,"['Jacquees', 'Chris Brown']","Put In Work (with Chris Brown)"
2020,"['Joyner Lucas', 'Will Smith']","Will - Remix"
2020,"['Nicky Jam', 'Daddy Yankee']","Muévelo"
2020,"['Jhené Aiko', 'Big Sean']","None Of Your Concern (feat. Big Sean)"
2020,"['John Legend', 'David Guetta']","Conversations in the Dark - John Legend vs. David Guetta"
2020,"['The Kid LAROI', 'Juice WRLD']","GO (feat. Juice WRLD)"
2020,"['6ix9ine', 'Nicki Minaj']","TROLLZ (with Nicki Minaj)"
2020,"['21 Savage', 'Summer Walker']","Secret (feat. Summer Walker)"
2020,"['King Von', 'Lil Durk']","All These Niggas (feat. Lil Durk)"
2020,"['Gunna', 'Travis Scott']","TOP FLOOR (feat. Travis Scott)"
2020,"['Reik', 'Farruko', 'Camilo']","Si Me Dices Que Sí"
2020,"['El Alfa', 'Chael Produciendo']","Singapur"
2020,"['Bring Me The Horizon', 'YUNGBLUD']","Obey (with YUNGBLUD)"
2020,"['Ofenbach', 'Quarterhead', 'Norma Jean Martine']","Head Shoulders Knees & Toes (feat. Norma Jean Martine)"
2020,"['Bad Bunny', 'Ñengo Flow']","Que Malo"
2020,"['Young Dolph', 'Key Glock']","No Sense (feat. Key Glock)"
2020,"['Jonas Brothers', 'KAROL G']","X (with KAROL G)"
2020,"['King Von', 'Moneybagg Yo']","Ain't See It Coming (feat. Moneybagg Yo)"
2020,"['Master KG', 'Nomcebo Zikode']","Jerusalema (feat. Nomcebo Zikode)"
2020,"['Russ', 'Kehlani']","Take You Back (feat. Kehlani)"
2020,"['Bankrol Hayden', 'Polo G']","Whatchu On Today (feat. Polo G)"
2020,"['Moneybagg Yo', 'Megan Thee Stallion']","All Dat (with Megan Thee Stallion)"
2020,"['21 Savage', 'Metro Boomin']","Intro"
2020,"['Machine Gun Kelly', 'Travis Barker']","Misery Business"
2020,"['Camilo', 'Christian Nodal']","La Mitad"
2020,"['League of Legends', '2WEI', 'Edda Hayes']","Warriors"
2020,"['Lil Peep', 'Lil Tracy']","the song they played (when i crashed into the wall)"
2020,"['Topic', 'A7S', 'Lil Baby']","Why Do You Lie To Me (feat. Lil Baby)"
2020,"['Don Toliver', 'Offset', 'Quavo']","Had Enough (feat. Quavo & Offset)"
2020,"['Pop Smoke', 'Rowdy Rebel']","Make It Rain"
2020,"['YoungBoy Never Broke Again', 'Lil Baby']","One Shot (feat. Lil Baby) - From Road To Fast 9 Mixtape"
2020,"['Ty Dolla $ign', 'Gunna']","Powder Blue (feat. Gunna)"
2020,"['Herencia de Patrones', 'Grupo Triple L']","Por Si Acaso"
2020,"['Drake', 'Fivio Foreign', 'Sosa Geek']","Demons (feat. Fivio Foreign & Sosa Geek)"
2020,"['KYLE', 'Chris Brown']","What It Is (feat. Chris Brown)"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Finally Free (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['$NOT', 'Night Lovell']","Human (feat. Night Lovell)"
2020,"['Kari Jobe', 'Cody Carnes', 'Elevation Worship']","The Blessing - Live"
2020,"['Fivio Foreign', 'Polo G', 'Kenny Beats']","Bop It (feat. Polo G)"
2020,"['Tay Money', 'Saweetie']","Bussin 2.0 (with Saweetie)"
2020,"['Martin Garrix', 'Clinton Kane']","Drown (feat. Clinton Kane)"
2020,"['MOD SUN', 'Machine Gun Kelly', 'Goody Grace']","Stay Away (feat. Machine Gun Kelly & Goody Grace)"
2020,"['Faouzia', 'John Legend']","Minefields"
2020,"['Maverick City Music', 'Joe L Barnes', 'Naomi Raine']","Promises"
2020,"['Gryffin', 'Audrey Mika']","Safe With Me (with Audrey Mika)"
2020,"['FLETCHER', 'Kito', 'Trevor Daniel']","Bitter (feat. Trevor Daniel)"
2020,"['Kanye West', 'Travis Scott']","Wash Us In The Blood"
2020,"['Farruko', 'Sech', 'Myke Towers', 'Jay Wheeler', 'Tempo']","La Tóxica (feat. Jay Wheeler & Tempo) - Remix"
2020,"['Eminem', 'Royce Da 5\'9""', 'White Gold']","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)"
2020,"['Rauw Alejandro', 'Anuel AA', 'Natti Natasha', 'Farruko', 'Lunay']","Fantasias - Remix"
2020,"['Trippie Redd', 'Young Thug']","Spaceships (feat. Young Thug)"
2020,"['Rauw Alejandro', 'Arcangel', 'Randy']","Soy Una Gargola"
2020,"['Trippie Redd', 'Myiah Lynnae']","Let It Out (feat. Myiah Lynnae)"
2020,"['Nicky Jam', 'Myke Towers']","Polvo"
2020,"['Camilo', 'Pablo Alborán']","El Mismo Aire - con Pablo Alborán"
2007,"['La Factoria', 'Eddy Lover']","Perdóname"
2007,"['Vanessa Da Mata', 'Ben Harper']","Boa Sorte / Good Luck (feat. Ben Harper)"
2010,"['Mohit Chauhan', 'Shekhar Ravjiani', 'Shruti Pathak']","Tujhe Bhula Diya"
2011,"['A.R. Rahman', 'Javed Ali', 'Mohit Chauhan']","Kun Faya Kun"
2014,"['Aleks Syntek', 'Los Ángeles Azules']","Tu Recuerdo Divino (feat. Los Ángeles Azules) - Versión Bodas"
2015,"['Maribou State', 'Holly Walker']","Steal"
2015,"['Vigiland', 'Tham Sway']","Shots & Squats"
2015,"['Maluma', 'Fifth Harmony']","Sin Contrato (feat. Fifth Harmony)"
2015,"['Bunbury', 'Andrés Calamaro']","Aunque no sea conmigo"
2016,"['Bomba Estéreo', 'Tainy']","To My Love - Tainy Remix"
2016,"['League of Legends', 'Mako']","Piercing Light"
2016,"['Revol', 'Bad Bunny', 'Bryant Myers', 'Zion', 'De La Ghetto']","Caile"
2016,"['Burak Yeter', 'Danelle Sandoval']","Tuesday (feat. Danelle Sandoval)"
2016,"['Pepe Quintana', 'Farruko', 'Tempo', 'Anuel AA', 'Almighty', 'Bryant Myers']","Ella y Yo (feat. Farruko, Tempo, Anuel Aa, Almighty & Bryant Myers)"
2016,"['Zara Larsson', 'R3HAB']","Ain't My Fault - R3hab Remix"
2016,"['Sia', 'Alan Walker']","Move Your Body - Alan Walker Remix"
2016,"['Reik', 'Nicky Jam']","Ya Me Enteré (feat. Nicky Jam) - Urban Version"
2017,"['halberd', 'Nion']","summer nights."
2017,"['Sigala', 'Ella Eyre']","Came Here for Love"
2017,"['Skan', 'Krale', 'M.I.M.E', 'Drama B']","No Glory (feat. M.I.M.E & Drama B)"
2017,"['Dove Cameron', 'Sofia Carson']","Space Between"
2017,"['The Weeknd', 'A$AP Rocky', 'Young Thug']","Reminder - Remix"
2017,"['Martin Garrix', 'David Guetta', 'Jamie Scott', 'Romy Dya']","So Far Away (feat. Jamie Scott & Romy Dya)"
2017,"['Lana Del Rey', 'Sean Ono Lennon']","Tomorrow Never Came (feat. Sean Ono Lennon)"
2017,"['Drake', 'Giggs']","KMT"
2017,"['Billie Eilish', 'GOLDHOUSE']","Ocean Eyes - GOLDHOUSE Remix"
2017,"['Pancho Barraza', 'Kalimba']","Pero La Recuerdo"
2017,"['Michael Jackson', 'Janet Jackson']","Scream"
2017,"['Lana Del Rey', 'Stevie Nicks']","Beautiful People Beautiful Problems (feat. Stevie Nicks)"
2017,"['Ozuna', 'Anuel AA']","Bebé"
2018,"['Shakira', 'Maluma']","Clandestino"
2018,"['Harris Cole', 'Aso']","Blue and Green"
2018,"['Young Thug', 'Nicki Minaj']","Anybody (feat. Nicki Minaj)"
2018,"['Lil Jon', 'Offset', '2 Chainz']","Alive (with Offset & 2 Chainz)"
2018,"['The Gregory Brothers', 'TomSka']","The Muffin Song (asdfmovie)"
2018,"['Nymano', 'Pandrezz']","Fireworks"
2018,"['NoMBe', 'Thutmose']","Summer's Gone"
2018,"['Rich Brian', 'Joji']","Introvert (feat. Joji)"
2018,"['Julia Michaels', 'Trippie Redd']","Jump (with Trippie Redd)"
2018,"['Playboi Carti', 'Skepta']","Lean 4 Real (feat. Skepta)"
2018,"['Clean Bandit', 'Demi Lovato']","Solo (feat. Demi Lovato)"
2018,"['Ariana Grande', 'Nicki Minaj']","the light is coming (feat. Nicki Minaj)"
2018,"['Ski Mask The Slump God', 'Jacquees', 'Coi Leray', 'LouGotCash']","Save The Day (feat. Coi Leray & LouGotCash)"
2018,"['Drake', 'Static Major', 'Ty Dolla $ign']","After Dark (feat. Static Major & Ty Dolla $ign)"
2018,"['Kali Uchis', 'Jorja Smith']","Tyrant (feat. Jorja Smith)"
2018,"['6ix9ine', 'Nicki Minaj', 'Kanye West']","MAMA"
2018,"['Prince Royce', 'Maluma']","El Clavo (feat. Maluma) - Remix"
2018,"['6ix9ine', 'Anuel AA']","MALA"
2018,"['J Balvin', 'ROSALÍA']","Brillo"
2018,"['6ix9ine', 'Fetty Wap', 'A Boogie Wit da Hoodie']","KEKE"
2018,"['Jonas Blue', 'Jack & Jack']","Rise"
2018,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Travis Scott']","CLOSE (feat. Travis Scott) - From SR3MM"
2018,"['Lady Gaga', 'Bradley Cooper']","I'll Never Love Again - Film Version"
2018,"['Juicy J', 'Travis Scott']","Neighbor (feat. Travis Scott)"
2018,"['Adventure Time', 'Ashley Eriksson']","Island Song (Come Along with Me) [feat. Ashley Eriksson]"
2018,"['Loco', 'Hwa Sa']","Don’t"
2018,"['Sleepy Fish', 'Philanthrope']","Away with the Fairies"
2018,"['XXXTENTACION', 'Travis Barker']","Pain = BESTFRIEND - feat. Travis Barker"
2018,"['Sofi Tukker', 'NERVO', 'The Knocks', 'ALISA UENO']","Best Friend"
2018,"['Darell', 'Casper Magico', 'Nio Garcia', 'Nicky Jam', 'Ozuna', 'Bad Bunny']","Te Boté"
2018,"['Joji', 'D33J', 'Shlohmo']","WHY AM I STILL IN LA (feat. Shlohmo & D33J)"
2018,"['Six', 'Genesis Lynea']","Get Down"
2018,"['Anuel AA', 'Zion']","Hipócrita"
2018,"['Jennifer Lopez', 'DJ Khaled', 'Cardi B']","Dinero"
2019,"['Miracle Tones', 'Solfeggio Healing Frequencies']","528 Hz Release Inner Conflict & Struggle"
2019,"['TheFatRat', 'Slaydit', 'Anjulie']","Stronger"
2019,"['Ed Sheeran', 'Yebba']","Best Part of Me (feat. YEBBA)"
2019,"['Gryffin', 'Katie Pearlman']","Nobody Compares To You (feat. Katie Pearlman)"
2019,"['El Fantasma', 'Los Dos Carnales']","La Suerte del Señor"
2019,"['Gaullin', 'Julian Perretta']","Sweater Weather"
2019,"['Mau y Ricky', 'Camilo', 'Lunay']","La Boca - Remix"
2019,"['BTS', 'Charli XCX']","Dream Glow (BTS World Original Soundtrack) - Pt. 1"
2019,"['Anderson .Paak', 'Brandy']","Jet Black (feat. Brandy)"
2019,"['Global Dan', 'Global AzN']","Dark Out"
2019,"['Flovry', 'tender spring']","Becoming"
2019,"['Regard', 'Jonas Blue']","Ride It - Jonas Blue Remix"
2019,"['Ryan Trey', 'Bryson Tiller']","Nowhere To Run"
2019,"['Steven Universe', 'Deedee Magno Hall', 'Estelle', 'Michaela Dietz', 'Sarah Stiles', 'Zach Callison']","Other Friends (feat. Sarah Stiles, Zach Callison, Deedee Magno Hall, Estelle & Michaela Dietz)"
2019,"['City Morgue', 'ZillaKami', 'SosMula', 'Denzel Curry']","DRAINO (feat. Denzel Curry)"
2019,"['Roddy Ricch', 'Lil Durk']","Moonwalkin (feat. Lil Durk)"
2019,"['Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid', 'Mariah Angeliq']","Feel Me"
2019,"['Craymer', 'AIIVAWN']","Can't Take My Eyes off You"
2019,"['NGHTMRE', 'Gunna']","CASH COW"
2019,"['Jacquees', 'Young Thug', 'Gunna']","Verify (feat. Young Thug, Gunna)"
2019,"['The HU', 'Papa Roach']","Wolf Totem (feat. Jacoby Shaddix of Papa Roach)"
2019,"['Gryffin', 'Elley Duhé']","Tie Me Down (with Elley Duhé)"
2019,"['Pitbull', 'Daddy Yankee', 'Natti Natasha']","No Lo Trates"
2019,"['Residente', 'Bad Bunny']","Bellacoso"
2019,"['Free Nationals', 'Chronixx']","Eternal Light"
2019,"['Bhad Bhabie', 'Tory Lanez']","Babyface Savage (feat. Tory Lanez)"
2019,"['AJ Mitchell', 'Ava Max', 'Sam Feldt']","Slow Dance (feat. Ava Max) - Sam Feldt Remix"
2019,"['Romeo Santos', 'El Chaval de la Bachata']","Canalla"
2020,"['Hotboii', 'Lil Baby']","Don't Need Time - Remix"
2020,"['Lady Gaga', 'BLACKPINK']","Sour Candy (with BLACKPINK)"
2020,"['Ty Dolla $ign', 'Jhené Aiko', 'Mustard']","By Yourself (feat. Jhené Aiko & Mustard)"
2020,"['Future', 'Drake', 'Young Thug']","D4L"
2020,"['Jaden', 'Justin Bieber']","Falling For You with Justin Bieber"
2020,"['Blac Youngsta', 'Moneybagg Yo', 'Lil Baby']","I Met Tay Keith First (feat. Lil Baby & Moneybagg Yo)"
2020,"['Masego', 'Don Toliver']","Mystery Lady (feat. Don Toliver)"
2020,"['Ty Dolla $ign', 'Anderson .Paak', 'Kanye West', 'Thundercat']","Track 6 (feat. Kanye West, Anderson .Paak & Thundercat)"
2020,"['J.I the Prince of N.Y', 'Lil Tjay']","Hood Scars 2 (with Lil Tjay)"
2020,"['CHASE B', 'Don Toliver', 'Gunna']","Cafeteria (feat. Gunna)"
2020,"['Lil Nas X', 'Nas']","Rodeo - feat. Nas"
2020,"['Lil Mosey', 'Lunay']","Top Gone (with Lunay)"
2020,"['Kali Uchis', 'Jhay Cortez']","la luz(Fín)"
2020,"['Myke Towers', 'Anuel AA', 'Natti Natasha']","Diosa - Remix"
2020,"['Trippie Redd', 'Chris Brown']","Mood (feat. Chris Brown)"
2020,"['S1mba', 'DTG']","Rover (feat. DTG)"
2020,"['Teyana Taylor', 'Iman.']","Wake Up Love"
2020,"['NAV', 'Lil Keed']","Trains (with Lil Keed)"
2020,"['K CAMP', 'Jacquees']","What's On Your Mind (feat. Jacquees)"
2020,"['Pop Smoke', 'Lil Tjay', 'Summer Walker']","Mood Swings (feat. Lil Tjay & Summer Walker) - Remix"
2020,"['Kygo', 'Zara Larsson', 'Tyga']","Like It Is"
2020,"['Anuel AA', 'KAROL G']","Secreto"
2020,"['KSI', 'Craig David', 'Digital Farm Animals']","Really Love (feat. Craig David & Digital Farm Animals)"
2020,"['Trippie Redd', 'Swae Lee']","TR666 (feat. Swae Lee)"
2020,"['Pop Smoke', 'A Boogie Wit da Hoodie']","Foreigner (feat. A Boogie Wit da Hoodie)"
2020,"['Alicia Keys', 'Khalid']","So Done (feat. Khalid)"
2020,"['YG', 'D3szn', 'Lil Wayne']","Blood Walk"
2020,"['Ruel', 'Cautious Clay']","say it over (feat. Cautious Clay)"
2020,"['Jimmie Allen', 'Noah Cyrus']","This is Us"
2020,"['Arcangel', 'Myke Towers']","Satisfacción"
2020,"['Ty Dolla $ign', 'Kid Cudi']","Temptations (feat. Kid Cudi)"
2020,"['Eminem', 'Ed Sheeran']","Those Kinda Nights (feat. Ed Sheeran)"
2020,"['Machine Gun Kelly', 'Trippie Redd']","all I know (feat. Trippie Redd)"
2020,"['Trippie Redd', 'Yung LB']","So Stressed (feat. Yung LB)"
2020,"['Matt Maeson', 'Lana Del Rey']","Hallucinogenics (feat. Lana Del Rey)"
2020,"['Lil Yachty', 'Future', 'Mike WiLL Made-It']","Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It)"
2020,"['Gryffin', 'John Martin']","Cry (with John Martin)"
2020,"['Tauren Wells', 'Jenn Johnson']","Famous For (I Believe)"
2020,"['Gunna', 'Lil Baby']","BLINDFOLD (feat. Lil Baby)"
2020,"['Prince Royce', 'Myke Towers']","Carita de Inocente (feat. Myke Towers) - Remix"
